id,original_id,name,description,era,categories,tags,visual_elements,color_palette,mood_keywords,related_aesthetics,media_examples,reference_images,origin,category,usage_count,popularity,imported_at,created_at,updated_at
b9da22a0-387e-488d-bc0c-f203254791a4,,Moderncore,A moderncore aesthetic style,,,,,,,,,,Contemporary,Core Aesthetic,0,0.00,2025-09-12 22:18:58.672,2025-09-12 22:18:58.672,2025-09-12 22:18:58.672
ba05e922-7510-48e1-8d1e-a9ab3961bf5f,,Anime Core,"A anime aesthetic style - low-medium similarity, likely distinct",,,,,,,animesque,,,Contemporary,Modern,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
ba9eb6e9-4b8d-46b4-b1fd-26d7569ea80e,,Cute Chibi,A cute chibi aesthetic style with distinctive visual and cultural characteristics,,,,,,,communist chic,,,Japanese,Cute/Kawaii,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
bab2a881-5936-4d5a-80d4-33604646de9b,,Storycore,A storycore aesthetic style,,,,,,,,,,Contemporary,Core Aesthetic,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
bae60ade-a74d-4cdb-b1ca-b5fb187b919f,1169,Pixiecore,"A core aesthetic centered around pixie themes, emphasizing specific visual and cultural elements that define this particular aesthetic movement.",1990s,literary,"vibrant,fantasy,cute",,,"endearing,charming,energetic,cute,vibrant","Softcore,Cottagecore,Fairycore,Darkcore",,/home/ubuntu/aesthetic_images/pixiecore/pixiecore_1.jpg;/home/ubuntu/aesthetic_images/pixiecore/pixiecore_2.jpg;/home/ubuntu/aesthetic_images/pixiecore/pixiecore_3.jpg,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
bb20b710-ac38-4db0-9945-f77d4212adb5,,blue and grey,A blue and grey aesthetic style with distinctive visual and cultural characteristics,,,,,,,,,,Visual,Color-themed,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
bb3213c8-e9bc-44f0-b08e-685c225fc094,,Homecore,A homecore aesthetic style,,,,,,,,,,Contemporary,Home/Interior,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
bb4b5e47-a1ba-4873-9d6a-5f7af07a5f0b,833,Frasurbane,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Frasurbane aesthetic.",2020s,fashion,"retro,bright,rural","clothing styles,accessories,textiles,patterns,silhouettes","electric blue,hot pink,neon green,bright red",,,,,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
bb752430-be8e-4f3c-9e05-06c14b2dce49,,Femme,A femme aesthetic style with distinctive visual and cultural characteristics,,,,,,,femme fatale,,,Contemporary,Modern,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
bb93fc32-ee5e-403b-b506-99451fd74957,1249,Royalcore,"A core aesthetic centered around royal themes, emphasizing specific visual and cultural elements that define this particular aesthetic movement.",2000s,visual_art,"natural,atmospheric,digital","organic forms,plant life,natural textures,earth tones","earth brown,sunset orange,metallic silver,hot pink,electric blue,lime green","evocative,immersive,atmospheric","Softcore,Cottagecore,Fairycore,Darkcore",,/home/ubuntu/aesthetic_images/royalcore/royalcore_1.jpg;/home/ubuntu/aesthetic_images/royalcore/royalcore_2.jpg;/home/ubuntu/aesthetic_images/royalcore/royalcore_3.jpg,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
bba485a5-485f-4c88-b075-1ae659f04f4d,,High School,A high school aesthetic style with distinctive visual and cultural characteristics,,,,,,,high school dream,,,Educational,Academia,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
bbbae7ac-ae36-4987-acbb-206ec0566bed,515,Adventure Pulp,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Adventure Pulp aesthetic.",1970s,literary,"natural,urban,digital","organic forms,plant life,natural textures,earth tones,city landscapes,street art,concrete structures,neon signs","earth brown,sunset orange,asphalt black,concrete gray,brick red,forest green",,,,,,,0,0.00,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731
bbe39cbe-03e0-4443-81df-74df49412f5f,1335,Stoner,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Stoner aesthetic.",2020s,film,"urban,nostalgic","cinematography,set designs,costume design,lighting,visual effects,city landscapes,street art,concrete structures","steel blue,asphalt black,concrete gray,brick red","sentimental,nostalgic,wistful",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
bbfb38ab-86b6-446a-b7c5-cf158b484951,,Kei Aesthetic,A kei aesthetic style,,,,,,,,,,Contemporary,Modern,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
bc11f326-e44d-4082-aee6-3847cc044a6c,811,Farmer's Daughter,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Farmer's Daughter aesthetic.",1940s,subculture,"grungy,dark,modern,futuristic,edgy","shadows,low lighting,dramatic contrasts,sleek designs,metallic surfaces,LED lighting,geometric shapes","charcoal,electric blue,neon purple,dark gray,white,black","brooding,intense,progressive,rebellious,innovative",,,,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
bc35b309-cbc8-458a-bc2e-128751c0a405,702,Cuddle Party,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Cuddle Party aesthetic.",2000s,visual_art,"retro,natural,modern","organic forms,plant life,natural textures,earth tones","earth brown,sunset orange,metallic silver,hot pink,electric blue,lime green",,,,,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
bc95b970-8453-4d9e-a74c-60d11a415580,886,Greaser,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Greaser aesthetic.",1930s,internet_culture,"dark,digital,elegant,cute","digital interfaces,screen aesthetics,online imagery,memes,social media visuals,shadows,low lighting,dramatic contrasts","charcoal,black,deep purple,dark gray","brooding,sophisticated,intense,endearing,charming","Internetcore,Webcore,Cybercore,Glitchcore",,,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
bcb747e6-9d71-42f6-9a76-11373aabd7eb,,Kpop,A kpop aesthetic style,,,,,,,,,,Contemporary,K-Pop/Korean,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
bcbe985f-ec25-4e4f-a404-e867446ca68b,,Poetrycore,A poetrycore aesthetic style,,,,,,,,,,Contemporary,Core Aesthetic,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
bd0072ca-4d74-47bb-b65d-8d07e395a336,,Cat Todoroki,A cat todoroki aesthetic style with distinctive visual and cultural characteristics,,,,,,,cartooncore,,,Contemporary,Modern,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
bd0c3d16-92ee-44ca-bc48-d58e5c745cc5,582,Basque Radical Rock,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Basque Radical Rock aesthetic.",1970s,internet_culture,"dark,elegant,fantasy","digital interfaces,screen aesthetics,online imagery,memes,social media visuals,shadows,low lighting,dramatic contrasts","charcoal,black,deep purple,dark gray","brooding,sophisticated,intense,mysterious,refined","Internetcore,Webcore,Cybercore,Glitchcore",,/home/ubuntu/aesthetic_images/Basque Radical Rock/Basque Radical Rock_1.jpg; /home/ubuntu/aesthetic_images/Basque Radical Rock/Basque Radical Rock_2.jpg; /home/ubuntu/aesthetic_images/Basque Radical Rock/Basque Radical Rock_3.webp,,,0,0.00,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731
bd1049c6-cec6-4c40-9267-e0d3dbe6a3b8,690,Costumbrismo,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Costumbrismo aesthetic.",2020s,film,"retro,modern,edgy,cute","cinematography,set designs,costume design,lighting,visual effects",,"rebellious,endearing,charming,cute,bold",,,,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
bd386272-9236-4968-af6d-b23c5e042c06,,Girlboss,A girlboss aesthetic style with distinctive visual and cultural characteristics,,,,,,,e-girl,,,Contemporary,Modern,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
bd5e1fa4-a3af-4ba5-a383-3446ac27d389,1161,Pink Paris Design,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Pink Paris Design aesthetic.",1920s,subculture,"atmospheric,nostalgic,futuristic,cute,vibrant","sleek designs,metallic surfaces,LED lighting,geometric shapes","electric blue,neon purple,white,black,deep red,pearl white","evocative,wistful,sentimental,progressive,endearing",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
bd605c72-6d2f-4a0b-b382-7e7da625ac89,,Cute Work Out,A cute work out aesthetic style with distinctive visual and cultural characteristics,,,,,,,cute orange cat,,,Japanese,Cute/Kawaii,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
bd93f2ef-1b33-4cbf-b62e-4eca1e02290b,663,Cinnamon Girl,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Cinnamon Girl aesthetic.",1920s,architecture,"modern,natural","building designs,structural elements,interior spaces,architectural details,organic forms,plant life,natural textures,earth tones","earth brown,sunset orange,black,deep red,pearl white,forest green",,,,,,,0,0.00,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731
bdd0bbca-93a0-4e99-8475-268e4aeab239,1213,Racing,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Racing aesthetic.",1910s,music,"urban,rural,edgy","album covers,concert visuals,music videos,band imagery,sound equipment,city landscapes,street art,concrete structures","steel blue,asphalt black,concrete gray,brick red","edgy,rebellious,bold",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
be2b9825-d202-4112-b271-f5d055201160,,Forest Fairy,A forest fairy aesthetic style with distinctive visual and cultural characteristics,,,,,,,cat fairy,,,Natural,Nature/Fantasy,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
be5c2187-6334-4daf-aa90-58dd0a2eccd9,,Cute Sanrio,A cute sanrio aesthetic style with distinctive visual and cultural characteristics,,,,,,,frutiger aero,,,Japanese,Cute/Kawaii,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
be62667c-0a30-41d0-86dc-ceb7b7ce812b,1102,New Money,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the New Money aesthetic.",1970s,internet_culture,"minimalist,edgy","digital interfaces,screen aesthetics,online imagery,memes,social media visuals,clean lines,simple forms,negative space",,"serene,clean,rebellious,minimalist,bold","Internetcore,Webcore,Cybercore,Glitchcore",,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
be80bf12-3466-4da3-8ceb-76a1f10d3bed,,Theatercore,A theatercore aesthetic style,,,,,,,,,,Contemporary,Core Aesthetic,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
be8f8577-26b0-4518-bb25-befb9a9c414f,,Goth Cute,A goth cute aesthetic style with distinctive visual and cultural characteristics,,,,,,,gothic,,,Gothic,Dark/Gothic,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
bedcfce8-0805-42ed-8dc8-e839192690fd,1413,Ultraviolet Crush,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Ultraviolet Crush aesthetic.",1980s,literary,"edgy,urban","city landscapes,street art,concrete structures,neon signs","neon pink,asphalt black,concrete gray,electric blue,brick red,lime green","edgy,rebellious,bold",,,,,,0,0.00,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971
bf2e09f7-ed7a-48a7-9497-d759f7c26dc4,661,Chromecore,"A core aesthetic centered around chrome themes, emphasizing specific visual and cultural elements that define this particular aesthetic movement.",1910s,music,"rural,vintage,natural","album covers,concert visuals,music videos,band imagery,sound equipment,antique objects,retro designs,aged textures","sage green,earth brown,sunset orange,sepia,cream,sky blue",,"Softcore,Cottagecore,Fairycore,Darkcore",,/home/ubuntu/aesthetic_images/chromecore/chromecore_1.jpg; /home/ubuntu/aesthetic_images/chromecore/chromecore_2.jpg; /home/ubuntu/aesthetic_images/chromecore/chromecore_3.webp,,,0,0.00,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731
bf3aae97-bf99-4ea8-9fb8-c980740ffb9b,,Snackcore,A snackcore aesthetic style,,,,,,,,,,Contemporary,Core Aesthetic,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
bf4ed418-730b-4f61-8b35-192c8cea77a2,,City During Fall,A city during fall aesthetic style with distinctive visual and cultural characteristics,,,,,,,grocery girl fall,,,Contemporary,Modern,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
bf5416c5-1229-42b0-858c-8893969cc1f9,791,Emo,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Emo aesthetic.",1930s,subculture,"digital,atmospheric,fantasy,vibrant",,,"evocative,atmospheric,energetic,immersive,vibrant",,,/home/ubuntu/aesthetic_images/Emo/Emo_1.jpg; /home/ubuntu/aesthetic_images/Emo/Emo_2.jpg; /home/ubuntu/aesthetic_images/Emo/Emo_3.webp,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
bf8cdd03-f34c-4fb6-9427-3e7a3fd9df34,569,Babycore,"A core aesthetic centered around baby themes, emphasizing specific visual and cultural elements that define this particular aesthetic movement.",pre-1900s,film,"modern,dark","cinematography,set designs,costume design,lighting,visual effects,shadows,low lighting,dramatic contrasts","charcoal,black,deep purple,dark gray","brooding,intense,mysterious","Softcore,Cottagecore,Fairycore,Darkcore",,/home/ubuntu/aesthetic_images/babycore/babycore_1.jpg;/home/ubuntu/aesthetic_images/babycore/babycore_2.jpg;/home/ubuntu/aesthetic_images/babycore/babycore_3.jpg,,,0,0.00,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731
bf9f528b-bdf4-43f7-9d97-12605f596b90,1342,Sukeban,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Sukeban aesthetic.",2000s,fashion,"nostalgic,retro,grungy","clothing styles,accessories,textiles,patterns,silhouettes","electric blue,metallic silver,hot pink,lime green","wistful,sentimental,nostalgic,grungy,authentic",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
bfa48123-a280-4300-93f2-4cfd69be22c7,964,Joyride,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Joyride aesthetic.",1940s,interior_design,"vintage,futuristic","antique objects,retro designs,aged textures,sleek designs,metallic surfaces,LED lighting,geometric shapes","sage green,metallic silver,electric blue,neon purple,white,sepia","innovative,progressive,futuristic",,,,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
c03a5c34-6448-4c51-98c5-e55ef0e524b2,888,Grifes,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Grifes aesthetic.",1940s,internet_culture,"cute,rural,urban","digital interfaces,screen aesthetics,online imagery,memes,social media visuals,city landscapes,street art,concrete structures","steel blue,asphalt black,concrete gray,brick red","cute,endearing,charming","Internetcore,Webcore,Cybercore,Glitchcore",,,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
c065df41-86c3-457d-858e-ba3d9f0a8586,,Cookingcore,A cookingcore aesthetic style,,,,,,,,,,Contemporary,Food/Culinary,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
c06cfc97-41c5-43c8-a514-532245a9b1b2,1084,Neko,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Neko aesthetic.",1950s,architecture,"grungy,atmospheric,vibrant,rural,digital","building designs,structural elements,interior spaces,architectural details","turquoise,mint green,yellow,pink","evocative,atmospheric,energetic,immersive,grungy",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
c08de984-e553-4181-85ed-8650fe8c7e66,954,Internet Academia,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Internet Academia aesthetic.",1990s,literary,"fantasy,vintage,natural","antique objects,retro designs,aged textures,organic forms,plant life,natural textures,earth tones","sage green,earth brown,sunset orange,sepia,cream,sky blue",,,,,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
c09b1a12-dec5-4955-83ec-9fb9a59ace1a,,Found Family,A found family aesthetic style with distinctive visual and cultural characteristics,,,,,,,hood film,,,Domestic,Family/Domestic,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
c09eca4b-08c5-488f-bf25-b1c63d8209df,509,90s Extreme,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the 90s Extreme aesthetic.",2020s,historical,"grungy,dark,digital","shadows,low lighting,dramatic contrasts","charcoal,black,deep purple,dark gray","brooding,intense,grungy,authentic,raw",,,,,,0,0.00,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731
c11d84f6-a531-47e0-820c-15926f3069f2,,Heart Core,A heart aesthetic style with distinctive visual and cultural characteristics,,,,,,,art,,,Contemporary,Modern,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
c13d6eb3-4a60-4898-a903-aff4442febfb,,Cute Desk Area,A cute desk area aesthetic style with distinctive visual and cultural characteristics,,,,,,,cutecore,,,Japanese,Cute/Kawaii,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
c175ac67-65ed-46d7-8b66-daa4e2c62339,1270,Scrapbook,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Scrapbook aesthetic.",1900s,music,"dark,vintage,nostalgic,futuristic","album covers,concert visuals,music videos,band imagery,sound equipment,shadows,low lighting,dramatic contrasts","charcoal,sage green,metallic silver,electric blue,neon purple,dark gray","brooding,wistful,sentimental,intense,progressive",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
c1765e6c-830b-4320-a1e8-da643ec89b78,,American Revolution,"A american revolution aesthetic style - low-medium similarity, likely distinct",,,,,,,american gothic,,,Contemporary,Modern,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
c1ecdea2-518e-4dca-b6a5-513e6b4ab829,1168,Pixel UI,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Pixel UI aesthetic.",2000s,literary,"atmospheric,vibrant,nostalgic,cute,minimalist","clean lines,simple forms,negative space,geometric shapes","electric blue,metallic silver,hot pink,lime green","serene,evocative,wistful,sentimental,clean",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
c209a8a9-5e5b-4c2c-9952-d5215da4f8f7,,Green Neon,A green neon aesthetic style with distinctive visual and cultural characteristics,,,,,,,blue neon,,,Visual,Color-themed,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
c21c422e-3935-416a-ac7e-cd4443c03ad9,,90s Kawaii,A 90s kawaii aesthetic style - decade-specific variation,,,,,,,kawaii,,,Nostalgic,Retro/Vintage,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
c2231ed3-ca9b-4ad2-9337-642e2c979049,624,Bubblegum Coquette,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Bubblegum Coquette aesthetic.",1970s,fashion,"pastel,bright,vintage","clothing styles,accessories,textiles,patterns,silhouettes,soft colors,gentle gradients,light tones","sage green,pastel pink,hot pink,electric blue,pastel blue,lavender",,,,/home/ubuntu/aesthetic_images/coquette/coquette_1.jpg;/home/ubuntu/aesthetic_images/coquette/coquette_2.jpg;/home/ubuntu/aesthetic_images/coquette/coquette_3.jpg,,,0,0.00,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731
c258a523-c980-4865-b818-922c148d9d56,,Lesbian,A lesbian aesthetic style,,,,,,,,,,Contemporary,Modern,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
c2a0d309-0d62-4115-bc96-9c44c8bb8f2c,794,Ero-Guro,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Ero-Guro aesthetic.",pre-1900s,music,"digital,modern,natural,vibrant","album covers,concert visuals,music videos,band imagery,sound equipment,organic forms,plant life,natural textures","sunset orange,forest green,earth brown,sky blue","energetic,vibrant,lively",,,,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
c2cd736d-b321-48e3-af05-1d20ddff4a6d,1457,Weeaboo,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Weeaboo aesthetic.",2020s,film,"natural,grungy,nostalgic","cinematography,set designs,costume design,lighting,visual effects,organic forms,plant life,natural textures","sunset orange,forest green,earth brown,sky blue","wistful,sentimental,nostalgic,grungy,authentic",,,,,,0,0.00,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971
c2dad50c-0de7-4095-9769-bb95bd697eff,506,80s Heartthrob,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the 80s Heartthrob aesthetic.",2000s,internet_culture,"grungy,bright","digital interfaces,screen aesthetics,online imagery,memes,social media visuals","hot pink,electric blue,bright red,neon green,lime green,metallic silver","grungy,authentic,raw","Internetcore,Webcore,Cybercore,Glitchcore",,/home/ubuntu/aesthetic_images/80s_Heartthrob/80s_Heartthrob_1.jpg; /home/ubuntu/aesthetic_images/80s_Heartthrob/80s_Heartthrob_2.jpg; /home/ubuntu/aesthetic_images/80s_Heartthrob/80s_Heartthrob_3.webp,,,0,0.00,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731
c30f54e7-51ed-48b3-9ad7-4697afff7872,,Climatecore,A climatecore aesthetic style,,,,,,,,,,Contemporary,Core Aesthetic,0,0.00,2025-09-12 22:18:58.672,2025-09-12 22:18:58.672,2025-09-12 22:18:58.672
c310deaa-bf31-4ed1-9fb4-942c60ccaa72,,digital illustration,A digital illustration aesthetic style with distinctive visual and cultural characteristics,,,,,,,,,,Futuristic,Cyberpunk/Tech,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
c32f0824-c6b6-4179-ba2b-a31c38c85783,572,Baddie,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Baddie aesthetic.",1920s,internet_culture,"nostalgic,elegant","digital interfaces,screen aesthetics,online imagery,memes,social media visuals,refined details,luxurious materials,sophisticated compositions","pearl white,black,deep red,gold","sophisticated,wistful,sentimental,nostalgic,refined","Internetcore,Webcore,Cybercore,Glitchcore",,,,,0,0.00,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731
c360e50e-8bf3-416f-b1c9-f51a84e7a125,914,Heroin Chic,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Heroin Chic aesthetic.",2010s,literary,"vibrant,edgy,vintage","antique objects,retro designs,aged textures","cream,dusty rose,sage green,sepia","rebellious,energetic,vibrant,bold,edgy",,,,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
c36822c8-182c-4880-add8-d2be113f4acd,1278,Shamate,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Shamate aesthetic.",1960s,fashion,"elegant,urban","clothing styles,accessories,textiles,patterns,silhouettes,refined details,luxurious materials,sophisticated compositions","steel blue,asphalt black,concrete gray,brick red","sophisticated,refined,elegant",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
c36ed8af-c7d5-4d12-ab2c-3a8576a10e44,589,Bimbocore,"A core aesthetic centered around bimbo themes, emphasizing specific visual and cultural elements that define this particular aesthetic movement.",1940s,historical,"dark,grungy,minimalist","shadows,low lighting,dramatic contrasts,clean lines,simple forms,negative space,geometric shapes","charcoal,black,deep purple,dark gray","brooding,serene,clean,intense,minimalist","Softcore,Cottagecore,Fairycore,Darkcore",,/home/ubuntu/aesthetic_images/bimbocore/bimbocore_1.jpg;/home/ubuntu/aesthetic_images/bimbocore/bimbocore_2.jpg;/home/ubuntu/aesthetic_images/bimbocore/bimbocore_3.jpg,,,0,0.00,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731
c36f90bf-adf0-449e-997f-cecfba040dd7,1425,Vaporwave,"Vaporwave is an aesthetic that emerged in the early 2010s, characterized by a nostalgic fascination with retro computing, 80s and 90s culture, and corporate design. It features glitch art, early internet imagery, and references to consumer culture.",2010s,"music,uncategorized","digital,urban,vibrant,modern,nostalgic,retro,neon,futuristic,surreal","Anime and cartoons (70s-90s), classical sculptures (Apollo Belvedere, Laocoon), consumerism imagery (brand logos), computer hardware from 80s-early 00s, city skylines, malls, liminal spaces, grids/lines/shapes, altered reality with unnatural hues, glitches, Japanese/Korean/Chinese characters","red,pink,blue,purple,teal,black","nostalgic,dreamy,surreal,melancholic,ironic","Synthwave,Y2K Futurism,Frutiger Aero,City Pop,Cyberdelic,Dreamwave","Macintosh Plus - Floral Shoppe,Saint Pepsi,Blank Banshee,Windows 95 imagery",/home/ubuntu/aesthetic_images/Vaporwave/Vaporwave_1.jpg; /home/ubuntu/aesthetic_images/Vaporwave/Vaporwave_2.jpg; /home/ubuntu/aesthetic_images/Vaporwave/Vaporwave_3.webp,,,0,0.00,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971
c391df92-1f77-4052-9856-ff884437d3c7,,psychotomimetic,A psychotomimetic aesthetic style with distinctive visual and cultural characteristics,,,,,,,,,,Contemporary,Modern,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
